date,year,month,day,extended,country,country_txt,region,region_txt,State,city,latitude,longitude,multiple,success,suicide,attacktype1,attacktype1_txt,target_type,target_subtype,corp,target,nationality,group_name,gun_certain,weapon_type,weapon_subtype,no_killed,no_wounded
2009-07-27,2009,Jul,Mon,0,147,Nigeria,11,Sub-Saharan Africa,Borno,Maiduguri,11.840929,13.141459,1,1,0,9,Unknown,Religious Figures/Institutions,Place of Worship,Unknown,An unspecified number of churches,Nigeria,Boko Haram,1,Unknown,Unknown Weapon Type,76,0
2009-07-27,2009,Jul,Mon,0,147,Nigeria,11,Sub-Saharan Africa,Borno,Maiduguri,11.840929,13.141459,1,1,0,9,Unknown,Educational Institution,School/University/Educational Building,Unknown,A primary school,Nigeria,Boko Haram,1,Unknown,Unknown Weapon Type,75,0
2009-07-27,2009,Jul,Mon,0,147,Nigeria,11,Sub-Saharan Africa,Borno,Gambaru,12.359468,14.210929,1,1,0,2,Armed Assault,Religious Figures/Institutions,Place of Worship,Unknown,A church,Nigeria,Boko Haram,1,Incendiary,Arson/Fire,0,0
2009-07-27,2009,Jul,Mon,0,147,Nigeria,11,Sub-Saharan Africa,Borno,Gambaru,12.359468,14.210929,1,1,0,2,Armed Assault,Government (General),Government Building/Facility/Office,Unknown,A customs office,Nigeria,Boko Haram,1,Incendiary,Arson/Fire,0,0
2009-08-08,2009,Aug,Sat,0,147,Nigeria,11,Sub-Saharan Africa,Delta,Utorogu,5.454138,5.870299,0,1,0,3,Bombing/Explosion,Utilities,Gas,Unknown,The target was a gas pipeline.,Nigeria,Niger Delta People's Volunteer Force (NDPVF),0,Explosives,Dynamite/TNT,0,0
2009-08-13,2009,Aug,Thu,0,147,Nigeria,11,Sub-Saharan Africa,Delta,Iwhrekan,5.45652,5.88136,0,1,0,3,Bombing/Explosion,Utilities,Gas,Ntorogwu Gas Pipeline,The target of this attack was a Ntorogwu gas pipeline.,Nigeria,Urhobo Revolutionary Army,1,Explosives,Unknown Explosive Type,0,0
2010-01-25,2010,Jan,Mon,0,147,Nigeria,11,Sub-Saharan Africa,Ogun,Ota,6.674881,3.198053,0,1,0,1,Assassination,Government (General),Politician or Political Party Movement/Meeting/Rally,Unknown,"Chief Dipo Dina, prominent opposition politician,",Nigeria,Unknown,0,Firearms,Unknown Gun Type,1,0
2010-02-10,2010,Feb,Wed,0,147,Nigeria,11,Sub-Saharan Africa,Rivers,Abonema,4.723092,6.778945,0,1,0,9,Unknown,Utilities,Oil,Royal Dutch Shell,A Shell Tura Manifold,Nigeria,The Joint Revolutionary Council,0,Unknown,Unknown Weapon Type,0,0
2010-02-10,2010,Feb,Wed,0,147,Nigeria,11,Sub-Saharan Africa,Rivers,Abonema,4.723092,6.778945,0,1,0,9,Unknown,Utilities,Gas,Royal Dutch Shell,A Shell gas pipeline connecting the Niger Delta to Lagos,Nigeria,The Joint Revolutionary Council,0,Unknown,Unknown Weapon Type,0,0
2010-02-11,2010,Feb,Thu,0,147,Nigeria,11,Sub-Saharan Africa,Lagos,Lagos,6.524379,3.379206,0,1,0,2,Armed Assault,Utilities,Oil,Nigerian National Petroleum Corporation,The Nigerian National Petroleum Corporation oil pipeline at Chanomi Creek,Nigeria,The Joint Revolutionary Council,0,Explosives,Unknown Explosive Type,0,0
2010-03-02,2010,Mar,Tue,0,147,Nigeria,11,Sub-Saharan Africa,Delta,Kokori,5.630493,6.033535,0,1,0,3,Bombing/Explosion,Utilities,Oil,Royal Dutch Shell,An oil flow station,Great Britain,The Joint Revolutionary Council,1,Explosives,Dynamite/TNT,0,0
2010-03-03,2010,Mar,Wed,0,147,Nigeria,11,Sub-Saharan Africa,Rivers,Abonema,4.723092,6.778945,0,1,0,3,Bombing/Explosion,Utilities,Oil,Agip,An oil facility,Italy,The Joint Revolutionary Council,0,Explosives,Unknown Explosive Type,0,0
2010-03-15,2010,Mar,Mon,0,147,Nigeria,11,Sub-Saharan Africa,Delta,Warri,5.52372,5.753167,0,1,0,3,Bombing/Explosion,Government (General),Government Building/Facility/Office,Nigerian Government,An amnesty conference at a government building,Nigeria,Movement for the Emancipation of the Niger Delta (MEND),0,Explosives,Vehicle,3,2
2010-03-19,2010,Mar,Fri,0,147,Nigeria,11,Sub-Saharan Africa,Rivers,Bugama,4.733262,6.866619,0,1,0,3,Bombing/Explosion,Utilities,Oil,Royal Dutch Shell,An oil pipeline manifold,Great Britain,The Joint Revolutionary Council,0,Explosives,Unknown Explosive Type,0,0
2010-03-23,2010,Mar,Tue,1,147,Nigeria,11,Sub-Saharan Africa,Delta,Igbuzor,6.176667,6.628333,0,1,0,6,Hostage Taking (Kidnapping),Private Citizens & Property,Named Civilian,Total ENP,"Anthony Abiagomuwa Nwanze, an oil worker,",Nigeria,Unknown,0,Unknown,Unknown Weapon Type,0,0
2010-04-05,2010,Apr,Mon,1,147,Nigeria,11,Sub-Saharan Africa,Edo,Benin City,6.336345,5.62175,0,1,0,6,Hostage Taking (Kidnapping),Educational Institution,Teacher/Professor/Instructor,Unknown,Professor Michael Ibadin was targeted in the kidnapping.,Nigeria,Unknown,0,Firearms,Unknown Gun Type,0,0
2010-04-09,2010,Apr,Fri,1,147,Nigeria,11,Sub-Saharan Africa,Rivers,Port Harcourt,4.815554,7.049844,0,1,0,6,Hostage Taking (Kidnapping),Business,Gas/Oil/Electric,Unknown,One Lebanese oil worker was targeted in the kidnapping.,Lebanon,Unknown,0,Firearms,Unknown Gun Type,0,0
2010-04-11,2010,Apr,Sun,0,147,Nigeria,11,Sub-Saharan Africa,Plateau,Jos district,9.933333,8.883333,0,1,0,7,Facility/Infrastructure Attack,Private Citizens & Property,House/Apartment/Residence,Unknown,Three houses,Nigeria,Fulani extremists,1,Incendiary,Arson/Fire,0,0
2010-04-11,2010,Apr,Sun,0,147,Nigeria,11,Sub-Saharan Africa,Plateau,Jos,9.933333,8.883333,0,1,0,3,Bombing/Explosion,Private Citizens & Property,Unnamed Civilian/Unspecified,Unknown,A civilian was targeted in the attack.,Nigeria,Unknown,0,Explosives,Other Explosive Type,0,0
2010-04-18,2010,Apr,Sun,1,147,Nigeria,11,Sub-Saharan Africa,Abia,Unknown,5.430892,7.524724,0,1,0,6,Hostage Taking (Kidnapping),Private Citizens & Property,Unnamed Civilian/Unspecified,Unknown,Two civilians were targeted in the kidnapping.,Germany,Unknown,0,Firearms,Unknown Gun Type,0,0
2010-04-19,2010,Apr,Mon,0,147,Nigeria,11,Sub-Saharan Africa,Edo,Benin City,6.336345,5.62175,0,1,0,6,Hostage Taking (Kidnapping),Private Citizens & Property,Labor Union Related,Nigerian Institute for Oil Palm Research,"Dere Okiy, the director of the Nigerian Institute for Oil Palm Research, was targeted in the kidnapping.",Nigeria,Unknown,0,Firearms,Unknown Gun Type,0,0
2010-05-02,2010,May,Sun,0,147,Nigeria,11,Sub-Saharan Africa,Bayelsa,Yenagoa,4.92315,6.26093,0,1,0,3,Bombing/Explosion,Business,Retail/Grocery/Bakery,Unknown,A mechanic shop was targeted in the attack.,Nigeria,Unknown,0,Explosives,Vehicle,0,0
2010-05-10,2010,May,Mon,0,147,Nigeria,11,Sub-Saharan Africa,Delta,Warri,5.52372,5.753167,0,1,0,3,Bombing/Explosion,Government (General),Government Building/Facility/Office,Niger Delta Development Commission,The Niger Delta Development Commission's office building,Nigeria,Movement for the Emancipation of the Niger Delta (MEND),1,Explosives,Other Explosive Type,0,0
2010-05-29,2010,May,Sat,1,147,Nigeria,11,Sub-Saharan Africa,Rivers,Port Harcourt,4.824167,7.0425,0,1,0,6,Hostage Taking (Kidnapping),Government (General),"Government Personnel (excluding police, military)",Nigerian Government,"A senior customs officer, identified as Comfort Enujeko, was targeted in the attack.",Nigeria,Unknown,0,Firearms,Unknown Gun Type,2,0
2010-06-02,2010,Jun,Wed,0,147,Nigeria,11,Sub-Saharan Africa,Bayelsa,Yenagoa,4.92315,6.26093,1,1,0,3,Bombing/Explosion,Government (General),"Government Personnel (excluding police, military)",Nigerian Government,The residence of state deputy governor Peremobowel Ebibi was targeted in the attack.,Nigeria,Unknown,0,Explosives,Dynamite/TNT,0,0
2010-06-02,2010,Jun,Wed,0,147,Nigeria,11,Sub-Saharan Africa,Bayelsa,Yenagoa,4.92315,6.26093,1,1,0,3,Bombing/Explosion,Business,Hotel/Resort,White Eagle Hotel,A hotel was targeted in the attack.,Nigeria,Unknown,0,Explosives,Dynamite/TNT,0,0
2010-06-13,2010,Jun,Sun,1,147,Nigeria,11,Sub-Saharan Africa,Rivers,Igbo-Etche,4.946582,7.084806,0,1,0,2,Armed Assault,Private Citizens & Property,Unnamed Civilian/Unspecified,Unknown,Civilians,Nigeria,Unknown,0,Firearms,Unknown Gun Type,2,5
2010-07-03,2010,Jul,Sat,0,147,Nigeria,11,Sub-Saharan Africa,Kaduna,Kizachi Dawai Chawai,9.775797,8.586954,0,1,0,2,Armed Assault,Private Citizens & Property,Unnamed Civilian/Unspecified,Unknown,Civilians,Nigeria,Fulani extremists,1,Firearms,Unknown Gun Type,7,5
2010-07-27,2010,Jul,Tue,0,147,Nigeria,11,Sub-Saharan Africa,Bayelsa,Yenagoa,4.92315,6.26093,0,0,0,1,Assassination,Government (General),"Government Personnel (excluding police, military)",Bayelsa State Government,The Special Senior Assistant to the Bayelsa State Governor on Conflict Resolution was targeted in the attack.,Nigeria,Unknown,0,Firearms,Unknown Gun Type,1,1
2010-08-02,2010,Aug,Mon,0,147,Nigeria,11,Sub-Saharan Africa,Abia,Aba,5.116561,7.367093,0,1,0,2,Armed Assault,Military,"Military Personnel (soldiers, troops, officers, forces)",Unknown,"Retired Army General, Josesph Okoloagu, was targeted in the attack.",Nigeria,Unknown,0,Firearms,Unknown Gun Type,1,3
2010-08-29,2010,Aug,Sun,1,147,Nigeria,11,Sub-Saharan Africa,Edo,Benin City,6.336345,5.62175,0,1,0,6,Hostage Taking (Kidnapping),Government (General),"Government Personnel (excluding police, military)",Nigerian Delta House of Assembly,"Abel Oshevire, a representative in the Delta House of Assembly,",Nigeria,Unknown,0,Firearms,Unknown Gun Type,0,0
2010-09-05,2010,Sep,Sun,0,147,Nigeria,11,Sub-Saharan Africa,Borno,Bama,11.526846,13.69271,0,1,0,2,Armed Assault,Police,Police Security Forces/Officers,Unknown,The target of the attack was a retired police officer.,Nigeria,Boko Haram,0,Firearms,Unknown Gun Type,1,0
2010-09-05,2010,Sep,Sun,0,147,Nigeria,11,Sub-Saharan Africa,Borno,Maiduguri,11.840929,13.141459,0,0,0,1,Assassination,Government (General),"Government Personnel (excluding police, military)",Unknown,"The district head of Kalari area in Limanti Ward of Maiduguri, Lawan Zanna Mohammed Kagu,",Nigeria,Boko Haram,1,Firearms,Unknown Gun Type,1,2
2010-09-05,2010,Sep,Sun,0,147,Nigeria,11,Sub-Saharan Africa,Borno,Maiduguri,11.840929,13.141459,0,0,0,2,Armed Assault,Private Citizens & Property,Unnamed Civilian/Unspecified,Unknown,A Bulama (village elder) was targeted in the attack.,Nigeria,Boko Haram,0,Firearms,Unknown Gun Type,0,2
2010-09-16,2010,Sep,Thu,1,147,Nigeria,11,Sub-Saharan Africa,Rivers,Omumah,4.969214,7.018932,0,1,0,6,Hostage Taking (Kidnapping),Government (General),"Government Personnel (excluding police, military)",National Youth Service Corps,Five National Youth Service Corps members,Nigeria,Unknown,0,Unknown,Unknown Weapon Type,0,0
2010-09-21,2010,Sep,Tue,0,147,Nigeria,11,Sub-Saharan Africa,Borno,Maiduguri,11.840929,13.141459,0,1,0,2,Armed Assault,Government (General),"Government Personnel (excluding police, military)",Unknown,One local chief,Nigeria,Boko Haram,0,Firearms,Automatic or Semi-Automatic Rifle,2,0
2010-10-01,2010,Oct,Fri,0,147,Nigeria,11,Sub-Saharan Africa,Abuja,Abuja,9.066667,7.483333,1,1,0,3,Bombing/Explosion,Private Citizens & Property,Unnamed Civilian/Unspecified,Unknown,Civilians,Nigeria,Movement for the Emancipation of the Niger Delta (MEND),0,Explosives,Vehicle,7,27
2010-10-01,2010,Oct,Fri,0,147,Nigeria,11,Sub-Saharan Africa,Abuja,Abuja,9.066667,7.483333,1,1,0,3,Bombing/Explosion,Private Citizens & Property,Unnamed Civilian/Unspecified,Unknown,Civilians,Nigeria,Movement for the Emancipation of the Niger Delta (MEND),0,Explosives,Vehicle,4,13
2010-10-06,2010,Oct,Wed,0,147,Nigeria,11,Sub-Saharan Africa,Borno,Maiduguri,11.840929,13.141459,0,1,0,1,Assassination,Government (General),Politician or Political Party Movement/Meeting/Rally,All Nigeria Peoples Party,A political party leader,Nigeria,Boko Haram,1,Firearms,Unknown Gun Type,1,0
2010-10-06,2010,Oct,Wed,0,147,Nigeria,11,Sub-Saharan Africa,Borno,Maiduguri,11.840929,13.141459,0,0,0,1,Assassination,Government (General),"Government Personnel (excluding police, military)",Borno Government,A government official,Nigeria,Boko Haram,1,Firearms,Unknown Gun Type,1,0
2010-10-09,2010,Oct,Sat,0,147,Nigeria,11,Sub-Saharan Africa,Borno,Maiduguri,11.840929,13.141459,0,1,0,2,Armed Assault,Religious Figures/Institutions,Religious Figure,Unknown,An Islamic scholar,Nigeria,Boko Haram,1,Firearms,Unknown Gun Type,2,0
2010-10-13,2010,Oct,Wed,1,147,Nigeria,11,Sub-Saharan Africa,Akwa Ibom,Eket,4.649885,7.933103,0,1,0,2,Armed Assault,Business,Gas/Oil/Electric,Exxon Mobil,An Indian national working for Exxon Mobil,India,Unknown,0,Firearms,Unknown Gun Type,2,0
2010-10-19,2010,Oct,Tue,0,147,Nigeria,11,Sub-Saharan Africa,Borno,Maiduguri,11.840929,13.141459,0,1,0,2,Armed Assault,Police,Police Security Forces/Officers,Nigerian Law Enforcement,A police inspector was targeted in the attack.,Namibia,Boko Haram,1,Firearms,Unknown Gun Type,1,0
2010-10-22,2010,Oct,Fri,0,147,Nigeria,11,Sub-Saharan Africa,Bauchi,Ganuwa,11.627401,9.959413,0,1,0,9,Unknown,Private Citizens & Property,Unnamed Civilian/Unspecified,Unknown,A village head,Nigeria,Boko Haram,1,Unknown,Unknown Weapon Type,1,0
2010-10-26,2010,Oct,Tue,0,147,Nigeria,11,Sub-Saharan Africa,Plateau,Jos district,9.933333,8.883333,0,1,0,9,Unknown,Private Citizens & Property,Unnamed Civilian/Unspecified,Unknown,Civilians,Nigeria,Fulani extremists,1,Unknown,Unknown Weapon Type,6,3
2010-10-28,2010,Oct,Thu,0,147,Nigeria,11,Sub-Saharan Africa,Bayelsa,Unknown,4.867777,5.898714,0,1,0,3,Bombing/Explosion,Utilities,Oil,Eni Spa,Two oil pipelines,Italy,Unknown,0,Explosives,Other Explosive Type,0,0
2010-10-28,2010,Oct,Thu,1,147,Nigeria,11,Sub-Saharan Africa,Kwara,Ilorin,8.496623,4.548111,0,1,0,6,Hostage Taking (Kidnapping),Private Citizens & Property,Religion Identified,Unknown,Five Hajj pilgrims,Nigeria,Unknown,0,Unknown,Unknown Weapon Type,0,0
2010-11-03,2010,Nov,Wed,0,147,Nigeria,11,Sub-Saharan Africa,Lagos,Lagos,6.449529,3.366779,0,0,0,9,Unknown,Business,Gas/Oil/Electric,Nigeria National Petroleum Corporation,An oil facility was targeted in the attack.,Nigeria,Movement for the Emancipation of the Niger Delta (MEND),1,Unknown,Unknown Weapon Type,0,0
2010-11-07,2010,Nov,Sun,0,147,Nigeria,11,Sub-Saharan Africa,Akwa Ibom,Unknown,4.929987,7.87216,0,1,0,6,Hostage Taking (Kidnapping),Business,Gas/Oil/Electric,Afren Oil,An Afren oil platform,Great Britain,Movement for the Emancipation of the Niger Delta (MEND),0,Firearms,Unknown Gun Type,0,0
2010-11-11,2010,Nov,Thu,0,147,Nigeria,11,Sub-Saharan Africa,Bayelsa,Opokuma,5.076111,6.263889,0,0,0,1,Assassination,Government (General),"Government Personnel (excluding police, military)",Nigerian Government,An advisor to the Nigerian president was targeted in the attack.,Nigeria,Unknown,0,Explosives,Dynamite/TNT,0,0
2010-11-14,2010,Nov,Sun,0,147,Nigeria,11,Sub-Saharan Africa,Akwa Ibom,Unknown,4.929987,7.87216,0,1,0,6,Hostage Taking (Kidnapping),Business,Gas/Oil/Electric,Exxon Mobil,An Exxon Mobil oil facility was targeted in the attack.,United States,Movement for the Emancipation of the Niger Delta (MEND),0,Explosives,Other Explosive Type,0,0
2010-11-19,2010,Nov,Fri,0,147,Nigeria,11,Sub-Saharan Africa,Borno,Maiduguri,11.840929,13.141459,0,1,0,2,Armed Assault,Private Citizens & Property,Unnamed Civilian/Unspecified,Unknown,Civilians,Nigeria,Boko Haram,1,Firearms,Unknown Gun Type,3,1
2010-11-21,2010,Nov,Sun,0,147,Nigeria,11,Sub-Saharan Africa,Delta,Warri,5.52372,5.753167,0,1,0,9,Unknown,Utilities,Oil,Unknown,An oil pipeline was targeted in the attack.,Nigeria,Movement for the Emancipation of the Niger Delta (MEND),0,Unknown,Unknown Weapon Type,0,0
2010-11-22,2010,Nov,Mon,0,147,Nigeria,11,Sub-Saharan Africa,Bayelsa,Brass,4.315,6.241667,0,1,0,2,Armed Assault,Private Citizens & Property,Unnamed Civilian/Unspecified,Unknown,A civilian was targeted in the attack.,Nigeria,Unknown,0,Melee,Knife or Other Sharp Object,1,0
2010-11-29,2010,Nov,Mon,0,147,Nigeria,11,Sub-Saharan Africa,Borno,Unknown,11.509748,12.978912,0,0,0,2,Armed Assault,Private Citizens & Property,Unnamed Civilian/Unspecified,Unknown,A village chief was targeted in the attack.,Nigeria,Boko Haram,1,Firearms,Unknown Gun Type,1,0
2010-12-01,2010,Dec,Wed,1,147,Nigeria,11,Sub-Saharan Africa,Abia,Unknown,5.430892,7.524724,0,1,0,2,Armed Assault,Business,Gas/Oil/Electric,Unknown,Nigerian oil workers,Nigeria,Unknown,0,Firearms,Unknown Gun Type,1,0
2010-12-03,2010,Dec,Fri,0,147,Nigeria,11,Sub-Saharan Africa,Plateau,Jos district,9.933333,8.883333,0,1,0,2,Armed Assault,Private Citizens & Property,Religion Identified,Unknown,Christian civilians,Nigeria,Unknown,0,Firearms,Unknown Gun Type,7,0
2010-12-17,2010,Dec,Fri,0,147,Nigeria,11,Sub-Saharan Africa,Delta,Unknown,5.532462,5.898714,1,1,0,3,Bombing/Explosion,Utilities,Oil,Unknown,A oil pipeline was targeted in the attack.,Nigeria,Niger Delta Liberation Force (NDLF)-Nigeria,0,Explosives,Other Explosive Type,0,0
2010-12-17,2010,Dec,Fri,0,147,Nigeria,11,Sub-Saharan Africa,Delta,Unknown,5.532462,5.898714,1,1,0,3,Bombing/Explosion,Utilities,Oil,Unknown,A oil pipeline was targeted in the attack.,Nigeria,Niger Delta Liberation Force (NDLF)-Nigeria,0,Explosives,Other Explosive Type,0,0
2010-12-17,2010,Dec,Fri,0,147,Nigeria,11,Sub-Saharan Africa,Delta,Unknown,5.532462,5.898714,1,1,0,3,Bombing/Explosion,Utilities,Oil,Unknown,A oil pipeline was targeted in the attack.,Nigeria,Niger Delta Liberation Force (NDLF)-Nigeria,0,Explosives,Other Explosive Type,0,0
2010-12-24,2010,Dec,Fri,0,147,Nigeria,11,Sub-Saharan Africa,Borno,Maiduguri,11.840929,13.141459,1,1,0,2,Armed Assault,Religious Figures/Institutions,Place of Worship,Victory Baptist Church,A church was targeted in the attack.,Nigeria,Boko Haram,0,Firearms,Unknown Gun Type,5,25
2010-12-24,2010,Dec,Fri,0,147,Nigeria,11,Sub-Saharan Africa,Borno,Maiduguri,11.840929,13.141459,1,1,0,2,Armed Assault,Religious Figures/Institutions,Place of Worship,Sinimari Church of Christ,A church was targeted in the attack.,Nigeria,Boko Haram,0,Firearms,Unknown Gun Type,1,0
2010-12-24,2010,Dec,Fri,0,147,Nigeria,11,Sub-Saharan Africa,Borno,Maiduguri,11.840929,13.141459,1,1,0,7,Facility/Infrastructure Attack,Religious Figures/Institutions,Place of Worship,Dala Baptist Church,A church was targeted in the attack.,Nigeria,Boko Haram,0,Incendiary,Molotov Cocktail/Petrol Bomb,0,0
2010-12-24,2010,Dec,Fri,0,147,Nigeria,11,Sub-Saharan Africa,Plateau,Jos,9.933333,8.883333,1,1,0,3,Bombing/Explosion,Private Citizens & Property,Unnamed Civilian/Unspecified,Unknown,Civilians,Nigeria,Boko Haram,0,Explosives,Dynamite/TNT,38,74
2010-12-24,2010,Dec,Fri,0,147,Nigeria,11,Sub-Saharan Africa,Plateau,Jos,9.933333,8.883333,1,1,0,3,Bombing/Explosion,Private Citizens & Property,Unnamed Civilian/Unspecified,Unknown,Civilians,Nigeria,Boko Haram,0,Explosives,Dynamite/TNT,0,0
2010-12-28,2010,Dec,Tue,0,147,Nigeria,11,Sub-Saharan Africa,Borno,Maiduguri,11.840929,13.141459,0,1,0,2,Armed Assault,Business,Medical/Pharmaceutical,Unknown,A hospital was targeted in the attack.,Nigeria,Boko Haram,1,Firearms,Unknown Gun Type,3,0
2010-12-29,2010,Dec,Wed,0,147,Nigeria,11,Sub-Saharan Africa,Bayelsa,Yenagoa,4.92315,6.26093,0,1,0,3,Bombing/Explosion,Government (General),Politician or Political Party Movement/Meeting/Rally,Unknown,A political rally,Nigeria,Unknown,0,Explosives,Other Explosive Type,0,2
2010-12-31,2010,Dec,Fri,0,147,Nigeria,11,Sub-Saharan Africa,Abuja,Abuja,9.051944,7.53,0,1,0,3,Bombing/Explosion,Private Citizens & Property,Unnamed Civilian/Unspecified,Unknown,Civilians,Nigeria,Boko Haram,1,Explosives,Other Explosive Type,11,26
2010-12-31,2010,Dec,Fri,0,147,Nigeria,11,Sub-Saharan Africa,Abuja,Jikoyi,8.980827,7.562985,0,1,0,3,Bombing/Explosion,Religious Figures/Institutions,Place of Worship,Dunamis Church,A church was targeted in the attack.,Nigeria,Unknown,0,Explosives,Other Explosive Type,0,0
2011-01-01,2011,Jan,Sat,0,147,Nigeria,11,Sub-Saharan Africa,Borno,Maiduguri,11.840929,13.141459,0,1,0,7,Facility/Infrastructure Attack,Religious Figures/Institutions,Place of Worship,Victory Christ Church,A church was targeted in the attack.,Nigeria,Boko Haram,1,Incendiary,Arson/Fire,0,0
2011-01-03,2011,Jan,Mon,0,147,Nigeria,11,Sub-Saharan Africa,Borno,Maiduguri,11.840929,13.141459,0,1,0,2,Armed Assault,Police,Police Security Forces/Officers,Maiduguri Law Enforcement,A policeman was targeted in the attack.,Nigeria,Boko Haram,1,Firearms,Unknown Gun Type,1,0
2011-01-03,2011,Jan,Mon,0,147,Nigeria,11,Sub-Saharan Africa,Delta,Ughelli,5.5,5.983333,0,1,0,3,Bombing/Explosion,Government (General),Government Building/Facility/Office,Nigerian Government,An electoral commission building was targeted in the attack.,Nigeria,Delta Democratic Militia,0,Explosives,Other Explosive Type,0,3
2011-01-07,2011,Jan,Fri,0,147,Nigeria,11,Sub-Saharan Africa,Bayelsa,Opokuma,5.076111,6.263889,0,1,0,2,Armed Assault,Private Citizens & Property,Political Party Member/Rally,Unknown,Civilians attending a political rally,Nigeria,Unknown,0,Firearms,Unknown Gun Type,2,6
2011-01-07,2011,Jan,Fri,0,147,Nigeria,11,Sub-Saharan Africa,Gombe,Gombe,10.286653,11.163861,0,1,0,2,Armed Assault,Private Citizens & Property,Unnamed Civilian/Unspecified,Unknown,Civilians,Nigeria,Boko Haram,1,Firearms,Automatic or Semi-Automatic Rifle,8,2
